X_73,X_124,X_90,X_43,X_56,X_515,X_786,X_576,X_412,X_686,X_404,X_413,X_415,X_718,X_651,X_428,X_828,X_574,X_483,X_416,X_539,X_437,X_60,X_900,X_52,X_792,X_571,X_126,X_435,X_63,X_807,X_500,X_543,X_440,X_453,X_448,X_596,X_674,X_555,X_871,X_502,X_58,X_460,Y_Quality,Y_Class,PRODUCT_ID,PRODUCT_CODE,TIMESTAMP
10.09,,36.0,77.3,70.4,161.1,17.80952381,0.1,35.7,0.04,37.71428571,35.1516129,169.0,17.77419355,460.5121951,-23.63636364,12.0,0.22,176.0,165.2258065,17.0,355.0,71.8,2.0,79.9,411.483871,21.0,8977.0,409.0,73.7,8.3,184.116129,15.0,27.08419355,411.3061224,2545.0,0.4,26.66451613,13.7,0.08,313.43636360000005,77.9,90.44897959,0.5305603170000001,1,TRAIN_149,T_31,2022-07-12 14:15
10.09,,36.0,77.3,70.4,151.8,18.25925926,0.1,37.2,0.07,37.42857143,35.93225806,177.0,17.16129032,459.3333333000001,-23.81818182,11.0,0.19,179.0,174.5806452,14.0,372.0,71.8,0.0,79.9,411.6129032,21.0,8991.0,409.0,73.7,8.5,181.2451613,14.0,27.08193548,412.14285710000007,2540.0,0.2,26.64516129,12.8,0.08,314.1818182,77.9,90.51020408,0.53327619,1,TRAIN_150,T_31,2022-07-12 14:24
10.19,5824.0,35.0,78.6,66.5,145.4,17.43925234,0.2,35.2,0.07,38.42857143,34.94193548,168.0,17.83870968,467.3809524,-18.18181818,12.0,0.21,163.1,164.0322581,18.0,332.0,70.0,2.0,76.9,411.0322581,24.0,,409.0,73.7,8.3,185.6580645,16.0,27.36225806,410.1836735,2549.0,0.3,26.60967742,8.8,0.08,309.47272730000003,75.0,90.30612245,0.531668254,1,TRAIN_151,T_31,2022-07-13 4:17
10.19,5839.0,35.0,78.6,66.5,145.3,17.7037037,0.2,35.2,0.08,38.06122449,34.42580645,166.0,17.35483871,472.6666667,-22.90909091,12.0,0.21,166.1,162.0645161,13.0,349.0,70.0,0.0,76.9,411.7741935,24.0,,409.0,73.7,8.3,183.3,17.0,27.33580645,409.8979592,2539.0,0.2,26.63225806,17.6,0.09,311.4909091,75.0,90.48979592,0.53167619,1,TRAIN_152,T_31,2022-07-13 4:25
10.15,6045.0,36.0,78.6,66.5,130.1,17.40740741,0.2,36.7,0.04,37.78,35.75333333,177.0,18.86666667,458.5,-21.81818182,12.0,0.28,166.0,170.2333333,17.0,354.0,70.0,2.0,76.9,411.3666667,21.0,,383.0,73.7,8.5,182.7225806,13.0,27.36,410.3,2536.0,0.3,26.6,18.6,0.08,305.0181818,75.0,90.32,0.526314286,1,TRAIN_153,T_31,2022-07-13 13:43
10.15,6060.0,36.0,78.6,66.5,149.0,17.89583333,0.2,36.2,0.05,38.46938776,35.18666667,174.0,18.33333333,468.6666667,-27.45454545,12.0,0.22,170.5,168.2333333,15.0,428.0,70.0,1.0,76.9,410.3333333,23.0,,379.0,73.7,8.5,187.383871,17.0,27.33666667,410.9387755,2541.0,0.2,26.6,18.5,0.08,311.7818182,75.0,90.26530612,0.526506349,1,TRAIN_154,T_31,2022-07-13 13:52
10.06,,36.0,77.3,70.4,141.3,17.37,0.2,36.7,0.07,37.6875,35.78666667,175.0,18.0,450.975,-25.81818182,12.0,0.22,175.2,172.1,13.0,450.0,71.8,2.0,79.9,412.2333333,21.0,9621.0,391.0,73.7,8.5,184.0548387,16.0,27.313,410.0625,2540.0,0.2,26.65666667,19.0,0.08,312.6909091,77.9,90.33333333,0.5333158729999999,1,TRAIN_155,T_31,2022-07-13 23:01
10.19,6270.0,35.0,78.6,66.5,145.0,18.12820513,0.2,36.7,0.07,37.55102041,35.34516129,174.0,17.77419355,455.025641,-28.72727273,12.0,0.2,165.0,168.1290323,13.0,382.0,70.0,3.0,76.9,410.9677419,24.0,,386.0,73.7,8.4,184.13548390000005,17.0,27.32483871,409.8163265,2533.0,0.3,26.65806452,14.6,0.08,305.3272727,75.0,90.32653061,0.5348079370000001,1,TRAIN_156,T_31,2022-07-13 23:09
10.03,,36.0,77.3,70.4,151.7,17.48598131,0.2,36.2,0.05,37.28571429,35.42580645,169.0,17.48387097,452.8292683,-28.0,12.0,0.2,175.0,165.67741940000002,17.0,498.0,71.8,1.0,79.9,412.0645161000001,24.0,9827.0,386.0,73.7,8.4,186.7193548,15.0,27.33548387,410.4081633,2539.0,0.1,26.62258065,7.4,0.08,307.6545455,77.9,90.2244898,0.529952381,1,TRAIN_157,T_31,2022-07-14 7:17
10.03,,36.0,77.3,70.4,152.9,18.17948718,0.2,36.2,0.05,37.59183673,35.61935484,185.0,17.0,454.3414634,-30.0,12.0,0.18,172.5,178.2258065,13.0,357.0,71.8,2.0,79.9,411.0645161000001,23.0,9842.0,409.0,73.7,8.8,181.583871,15.0,27.31451613,410.2244898,2539.0,0.4,26.61290323,28.3,0.08,312.0,77.9,90.3877551,0.5308,1,TRAIN_158,T_31,2022-07-14 7:25
10.12,6703.0,36.0,78.6,66.5,155.1,17.36792453,0.1,36.7,0.05,37.28,36.46666667,181.0,18.23333333,451.7209302,-15.27272727,12.0,0.19,167.3,176.83333330000002,17.0,388.0,70.0,1.0,76.9,411.3666667,21.0,,409.0,73.7,8.7,180.4290323,12.0,27.31166667,410.34,2538.0,0.4,26.6,12.4,0.08,302.7272727,75.0,90.18,0.525034921,0,TRAIN_161,T_31,2022-07-14 19:14
10.12,6718.0,36.0,78.6,66.5,156.1,17.92105263,0.2,36.7,0.05,37.67346939,35.86666667,176.0,17.6,458.95,-15.63636364,12.0,0.26,174.7,173.33333330000002,18.0,483.0,70.0,2.0,76.9,410.7333333,21.0,,379.0,73.7,8.5,181.283871,13.0,27.34633333,409.85714289999993,2533.0,0.1,26.6,12.9,0.08,313.2,75.0,90.10204082,0.526028571,1,TRAIN_162,T_31,2022-07-14 19:22
10.19,6903.0,35.0,78.6,66.5,160.6,17.41772152,0.1,35.7,0.05,37.55102041,35.02258065,169.0,18.80645161,455.1,-27.63636364,12.0,0.27,177.0,165.5483871,19.0,423.0,70.0,1.0,76.9,411.6129032,22.0,,386.0,73.7,8.3,187.9566667,15.0,27.30774194,410.8367347,2532.0,0.2,26.6,16.2,0.08,303.8363636,75.0,90.42857143,0.533269841,1,TRAIN_163,T_31,2022-07-15 1:23
10.0,,36.0,77.3,70.4,143.8,17.25242718,0.2,35.2,0.04,37.40816327,34.61,165.0,18.56666667,454.92682930000007,-26.54545455,12.0,0.26,174.1,159.7666667,14.0,354.0,71.8,2.0,79.9,411.2333333,21.0,10269.0,409.0,73.7,8.3,182.8516129,15.0,27.332,410.3877551000001,2539.0,0.2,26.65666667,20.0,0.09,305.0,77.9,90.26530612,0.527636508,1,TRAIN_164,T_31,2022-07-15 1:31
10.15,7070.0,35.0,78.6,66.5,178.6,18.30769231,0.2,36.7,0.12,36.89795918,36.31290323,179.0,19.93548387,447.0,-42.18181818,11.0,0.26,197.0,176.16129030000002,13.0,387.0,70.0,2.0,76.9,412.0967742,25.0,,405.0,73.7,8.5,207.9733333,12.0,27.31935484,410.0408163,2538.0,0.3,26.6,21.9,0.05,303.2727273,75.0,90.28571429,0.528425397,1,TRAIN_165,T_31,2022-07-15 10:58
10.15,7087.0,35.0,78.6,66.5,140.5,17.31192661,0.1,36.7,0.06,37.40816327,35.42580645,171.0,18.51612903,456.5428571000001,-25.63636364,12.0,0.21,171.1,169.1290323,18.0,360.0,70.0,2.0,76.9,411.8709677,24.0,,409.0,73.7,8.4,180.4,15.0,27.38,410.2040816,2532.0,0.2,26.60967742,7.5,0.08,310.5090909,75.0,90.2244898,0.532693651,1,TRAIN_166,T_31,2022-07-15 9:33
10.15,7101.0,36.0,78.6,66.5,154.4,17.30973451,0.3,37.7,0.06,38.30612245,36.27741935,183.0,18.09677419,462.7631579,-28.36363636,12.0,0.27,169.0,178.0,14.0,354.0,70.0,1.0,76.9,411.5806452,22.0,,420.0,73.7,8.7,180.5266667,15.0,27.37774194,410.10204080000005,2536.0,0.5,26.65483871,15.6,0.08,312.23636360000006,75.0,90.30612245,0.526206349,1,TRAIN_167,T_31,2022-07-15 9:41
10.19,7298.0,35.0,78.6,66.5,148.9,17.3592233,0.2,35.7,0.06,37.02040816,35.28709677,175.0,17.67741935,452.1282051,-19.81818182,12.0,0.24,164.0,168.516129,12.0,429.0,70.0,3.0,76.9,411.1290323,21.0,,409.0,73.7,8.5,182.883871,16.0,27.34774194,410.6326531,2532.0,0.3,26.6,14.8,0.09,303.1818182,75.0,89.93877551,0.531825397,1,TRAIN_168,T_31,2022-07-15 18:25
10.03,,36.0,77.3,70.4,156.0,17.97368421,0.2,36.7,0.05,37.83673469,35.82258065,178.0,17.74193548,455.9166667,-22.18181818,12.0,0.22,167.1,173.19354840000003,17.0,366.0,71.8,0.0,79.9,410.516129,21.0,10657.0,409.0,73.7,8.5,185.8967742,14.0,27.31903226,409.9591837,2532.0,0.2,26.63225806,15.2,0.08,302.9272727,77.9,89.97959184,0.529746032,1,TRAIN_169,T_31,2022-07-15 18:33
10.15,7531.0,35.0,78.6,66.5,156.6,17.35849057,0.1,37.7,0.05,37.44897959,36.34516129,180.0,17.25806452,447.3333333000001,-21.81818182,12.0,0.2,170.5,175.67741940000002,12.0,450.0,70.0,2.0,76.9,411.1612903,24.0,,392.0,73.7,8.6,187.4645161,17.0,27.33193548,410.7959184,2541.0,0.2,26.7,22.9,0.08,304.9636364,75.0,90.24489796,0.53224127,1,TRAIN_170,T_31,2022-07-16 3:01
10.03,,36.0,77.3,70.4,164.1,17.72727273,0.2,35.7,0.06,37.08163265,35.38064516,171.0,17.06451613,453.3333333000001,-22.18181818,12.0,0.25,178.9,168.2258065,17.0,467.0,71.8,2.0,79.9,412.8709677,21.0,10895.0,409.0,73.7,8.3,183.3870968,15.0,27.30935484,411.0816327,2543.0,0.2,26.7,16.9,0.09,303.2909091,77.9,90.26530612,0.53192381,1,TRAIN_171,T_31,2022-07-16 3:09
10.0,,36.0,77.3,70.4,148.6,17.37142857,0.2,37.2,0.04,37.85714286,36.26451613,180.0,18.74193548,458.25,-28.14814815,11.0,0.27,165.9,176.0645161,14.0,396.0,71.8,2.0,79.9,410.8064516,23.0,11075.0,414.0,73.7,8.6,180.1933333,14.0,27.31741935,410.6734694,2533.0,0.2,26.62258065,15.9,0.09,302.537037,77.9,90.34693878,0.529803175,1,TRAIN_172,T_31,2022-07-16 14:10
10.0,,36.0,77.3,70.4,142.7,17.25688073,0.2,36.7,0.05,38.02083333,36.16666667,184.0,18.06666667,461.2432432,-31.27272727,11.0,0.19,175.4,178.56666669999998,14.0,323.0,71.8,2.0,79.9,411.6666667,26.0,11087.0,409.0,73.7,8.7,177.0516129,13.0,27.32066667,410.4791667,2533.0,0.3,26.6,10.3,0.08,307.3818182,77.9,90.125,0.527628571,1,TRAIN_173,T_31,2022-07-16 14:18
10.12,7940.0,36.0,78.6,66.5,156.0,17.327102800000002,0.2,36.2,0.04,36.54,35.39666667,170.0,18.8,448.6315789,-16.18181818,12.0,0.22,177.0,166.9,11.0,401.0,70.0,0.0,76.9,412.1,23.0,,386.0,73.7,8.3,184.6333333,17.0,27.349,411.34,2543.0,0.2,26.62333333,16.4,0.07,303.0363636,75.0,90.12,0.5267365079999999,1,TRAIN_174,T_31,2022-07-17 4:35
10.03,,36.0,77.3,70.4,147.7,17.84615385,0.2,36.7,0.03,37.06122449,35.73548387,179.0,18.16129032,449.1142857,-16.18181818,12.0,0.2,167.3,174.6451613,17.0,440.0,71.8,2.0,79.9,412.0322581,21.0,11306.0,408.0,73.7,8.6,181.3258065,12.0,27.34870968,410.5510204,2536.0,0.4,26.61612903,19.3,0.07,304.3636364,77.9,90.34693878,0.527830159,1,TRAIN_175,T_31,2022-07-17 4:43
10.15,8188.0,35.0,78.6,66.5,158.0,17.39090909,0.3,36.2,0.07,37.67346939,35.55483871,172.0,18.87096774,457.8157895,-22.18181818,12.0,0.27,172.7,168.483871,16.0,360.0,70.0,2.0,76.9,410.6774194,23.0,,391.0,73.7,8.4,181.9354839,14.0,27.32483871,410.0816327,2541.0,0.2,26.62258065,14.8,0.08,305.9636364,75.0,90.18367347,0.5312428570000001,1,TRAIN_176,T_31,2022-07-17 19:51
10.15,8202.0,35.0,78.6,66.5,155.3,17.30973451,0.2,37.2,0.05,37.91836735,35.68387097,174.0,18.03225806,455.2424242,-28.36363636,11.0,0.27,178.7,170.2258065,12.0,429.0,70.0,1.0,76.9,411.9677419,23.0,,386.0,73.7,8.4,179.86451609999995,13.0,27.32064516,410.2653061,2534.0,0.2,26.68709677,21.7,0.08,302.1636364,75.0,90.24489796,0.529193651,1,TRAIN_177,T_31,2022-07-17 19:59
10.06,,36.0,77.3,70.4,148.1,18.16666667,0.2,35.7,0.05,36.36734694,35.05,169.0,17.63333333,447.0487805,-26.36363636,12.0,0.22,170.0,165.8,19.0,348.0,71.8,3.0,79.9,411.2,25.0,11762.0,409.0,73.7,8.4,181.0483871,11.0,27.33033333,411.6326531,2539.0,0.2,26.6,22.0,0.08,303.8727273,77.9,90.32653061,0.52911746,1,TRAIN_180,T_31,2022-07-18 5:12
10.12,8438.0,36.0,78.6,66.5,158.2,18.35897436,0.2,36.7,0.07,37.14285714,35.8,179.0,17.64516129,453.5714286000001,-30.90909091,12.0,0.24,175.0,175.5806452,15.0,498.0,70.0,1.0,76.9,411.0,22.0,,380.0,73.7,8.6,181.4266667,14.0,27.34193548,411.0816327,2538.0,0.3,26.7,14.5,0.08,303.56363639999995,75.0,89.93877551,0.526688889,1,TRAIN_181,T_31,2022-07-18 5:20
10.09,,36.0,77.3,70.4,151.1,18.06410256,0.2,36.2,0.05,37.53061224,35.90967742,177.0,20.22580645,453.1,-23.45454545,12.0,0.24,176.0,174.2903226,21.0,452.0,71.8,2.0,79.9,410.8064516,23.0,11970.0,408.0,73.7,8.5,180.4645161,16.0,27.33483871,412.4489796,2530.0,0.3,26.6,10.8,0.05,303.1818182,77.9,90.02040816,0.5345634920000001,1,TRAIN_182,T_31,2022-07-18 17:30
10.03,,36.0,77.3,70.4,161.8,18.13333333,0.2,36.7,0.06,38.04,36.01666667,180.0,18.73333333,459.744186,-25.81818182,12.0,0.27,172.8,175.3,16.0,354.0,71.8,1.0,79.9,411.9,27.0,12015.0,409.0,73.7,8.6,179.88709680000002,15.0,27.343000000000004,411.18,2543.0,0.2,26.6,10.6,0.08,307.8727273,77.9,90.18,0.5281523810000001,1,TRAIN_183,T_31,2022-07-18 18:38
10.15,8684.0,35.0,78.6,66.5,152.7,18.10714286,0.2,36.7,0.05,38.10204082,35.76451613,174.0,18.06451613,460.027027,-26.72727273,12.0,0.25,178.2,170.4516129,18.0,498.0,70.0,2.0,76.9,411.7419355,21.0,,396.0,73.7,8.5,182.0967742,14.0,27.34258065,412.0612245,2536.0,0.2,26.67741935,18.9,0.09,308.3090909,75.0,89.97959184,0.5281539679999999,1,TRAIN_184,T_31,2022-07-18 18:47
10.19,8900.0,35.0,78.6,66.5,158.4,18.12380952,0.1,35.7,0.07,36.91836735,34.86129032,170.0,17.64516129,449.6097561000001,-25.63636364,11.0,0.26,184.1,167.67741940000002,10.0,307.0,70.0,0.0,76.9,411.7741935,23.0,,409.0,73.7,8.4,177.7774194,11.0,27.30741935,411.14285710000007,2531.0,0.2,26.65483871,12.2,0.08,308.6545455,75.0,89.97959184,0.533884127,1,TRAIN_185,T_31,2022-07-18 23:01
10.19,8914.0,35.0,78.6,66.5,140.0,18.22641509,0.2,36.2,0.05,36.93877551,35.39354839,176.0,17.22580645,450.0,-28.90909091,12.0,0.22,170.9,170.16129030000002,12.0,369.0,70.0,2.0,76.9,412.4193548,22.0,,386.0,73.7,8.5,183.7967742,15.0,27.35483871,412.0816327,2535.0,0.2,26.64193548,9.4,0.08,304.1636364,75.0,90.02040816,0.532449206,1,TRAIN_186,T_31,2022-07-18 23:09
10.06,,36.0,77.3,70.4,156.3,18.10810811,0.3,36.7,0.05,37.26530612,35.21612903,176.0,17.0,450.5142857,-26.18181818,12.0,0.19,172.1,169.2258065,18.0,370.0,71.8,2.0,79.9,411.7096774,22.0,12505.0,413.0,73.7,8.5,180.9516129,16.0,27.38548387,411.5714286000001,2533.0,0.3,26.68709677,19.4,0.09,305.6909091,77.9,90.10204082,0.53301746,1,TRAIN_191,T_31,2022-07-19 16:21
10.15,9162.0,36.0,78.6,66.5,158.1,18.09174312,0.2,35.7,0.06,37.18367347,35.00645161,174.0,17.12903226,458.9756098,-28.0,10.0,0.2,176.1,169.0322581,13.0,403.0,70.0,2.0,76.9,411.2258065,27.0,,386.0,73.7,8.5,185.0741935,13.0,27.36290323,411.7142857,2532.0,0.2,26.63225806,15.1,0.08,304.3636364,75.0,89.89795918,0.528319048,1,TRAIN_192,T_31,2022-07-19 16:29
10.03,,36.0,77.3,70.4,147.1,18.0990991,0.1,35.7,0.06,39.02040816,34.99032258,172.0,17.29032258,462.4411765,-19.81818182,12.0,0.22,170.1,169.0322581,15.0,356.0,71.8,2.0,79.9,411.6129032,24.0,12728.0,409.0,73.7,8.4,183.6967742,17.0,27.32677419,411.3061224,2537.0,0.2,26.7,9.3,0.09,312.9090909,77.9,89.89795918,0.5272,1,TRAIN_193,T_31,2022-07-19 22:03
10.19,9385.0,35.0,78.6,66.5,159.1,18.05504587,0.2,36.2,0.06,38.24489796,36.00645161,179.0,17.38709677,457.4444444,-19.63636364,12.0,0.21,171.4,171.61290319999998,21.0,354.0,70.0,2.0,76.9,411.6774194,21.0,,409.0,73.7,8.5,178.8483871,18.0,27.32774194,411.9591837,2542.0,0.3,26.60967742,18.1,0.08,308.8,75.0,89.95918367,0.536274603,2,TRAIN_194,T_31,2022-07-19 22:11
10.06,,36.0,77.3,70.4,160.0,18.11111111,0.1,37.2,0.05,37.57142857,36.16666667,180.0,17.73333333,458.8095238,-24.90909091,12.0,0.23,174.1,175.2333333,14.0,440.0,71.8,3.0,79.9,411.8666667,23.0,13066.0,409.0,73.7,8.6,180.7806452,12.0,27.38166667,410.7346939,2533.0,0.2,26.63666667,14.2,0.09,312.3636364,77.9,89.77551020000001,0.533430159,1,TRAIN_196,T_31,2022-07-20 10:54
10.06,,36.0,77.3,70.4,155.1,18.18095238,0.2,36.2,0.09,37.48979592,35.37741935,174.0,17.87096774,458.6956522,-29.62962963,12.0,0.23,167.3,170.5806452,10.0,347.0,71.8,2.0,79.9,411.4516129,24.0,13080.0,409.0,73.7,8.5,183.3233333,16.0,27.38032258,410.1836735,2542.0,0.2,26.64516129,14.0,0.08,311.6851852,77.9,89.73469388,0.535403175,2,TRAIN_197,T_31,2022-07-20 11:02
10.0,,36.0,77.3,70.4,152.0,18.05309735,0.1,36.7,0.06,37.69387755,36.13548387,177.0,19.74193548,452.2432432,-26.54545455,12.0,0.23,168.0,174.7419355,11.0,332.0,71.8,1.0,79.9,412.3225806,27.0,13481.0,420.0,73.7,8.5,181.2258065,14.0,27.37193548,411.0612245,2537.0,0.1,26.69032258,21.3,0.08,310.0727273,77.9,89.79591837,0.5287333329999999,1,TRAIN_200,T_31,2022-07-21 3:58
10.0,,36.0,77.3,70.4,153.1,18.18918919,0.2,35.7,0.06,37.91836735,35.42580645,169.0,18.61290323,456.4736842,-27.45454545,12.0,0.28,170.8,167.2258065,11.0,317.0,71.8,2.0,79.9,411.38709680000005,25.0,13496.0,409.0,73.7,8.3,178.3451613,13.0,27.38774194,410.122449,2549.0,0.1,26.65806452,19.3,0.09,308.5818182,77.9,90.12244898,0.527238095,1,TRAIN_201,T_31,2022-07-21 4:06
10.09,10363.0,36.0,78.6,66.5,151.1,18.15454545,0.1,35.7,0.06,37.42857143,35.26666667,170.0,18.0,461.7027027,-32.90909091,12.0,0.21,169.1,167.7333333,15.0,429.0,70.0,1.0,76.9,412.2666667,24.0,,399.0,73.7,8.4,179.3451613,13.0,27.34066667,410.0204082,2538.0,0.1,26.61,18.1,0.09,311.6545455,75.0,89.87755102,0.528784127,1,TRAIN_203,T_31,2022-07-21 5:34
10.0,,36.0,77.3,70.4,160.9,18.13274336,0.2,35.7,0.05,37.04,35.46666667,167.0,17.63333333,456.5789474,-33.63636364,12.0,0.17,173.6,163.7,12.0,354.0,71.8,1.0,79.9,411.8,26.0,13725.0,409.0,73.7,8.3,177.5741935,14.0,27.371,410.16,2545.0,0.1,26.64333333,9.0,0.08,311.47272730000003,77.9,90.12,0.530787302,1,TRAIN_204,T_31,2022-07-21 5:42
10.03,,36.0,77.3,70.4,159.3,18.12037037,0.1,36.7,0.08,37.02040816,35.53870968,172.0,17.74193548,446.1190476,-34.72727273,12.0,0.28,170.1,169.83870969999998,12.0,356.0,70.8,3.0,79.9,412.0322581,23.0,13871.0,409.0,73.7,8.4,182.2806452,11.0,27.34354839,410.10204080000005,2543.0,0.2,26.61290323,11.9,0.08,302.8,76.9,90.40816327,0.528344444,1,TRAIN_205,T_31,2022-07-21 9:09
10.12,10534.0,36.0,78.1,66.5,153.4,18.18867925,0.2,36.7,0.08,36.87755102,36.03870968,178.0,17.80645161,446.0,-34.18181818,11.0,0.22,176.3,174.0322581,12.0,440.0,69.0,1.0,76.9,411.8387097,24.0,,374.0,73.7,8.5,185.19354840000003,16.0,27.34935484,410.8163265,2539.0,0.3,26.6,34.3,0.08,303.5272727,74.5,90.2244898,0.532268254,1,TRAIN_206,T_31,2022-07-21 9:17
10.06,,36.0,77.3,70.4,147.8,18.13888889,0.2,36.7,0.06,38.08163265,36.2,183.0,17.83333333,460.6388888999999,-28.18181818,11.0,0.24,170.1,177.0333333,13.0,498.0,70.8,2.0,79.9,410.3,23.0,14055.0,381.0,73.7,8.6,181.6290323,14.0,27.42433333,409.7142857,2533.0,0.3,26.61333333,10.6,0.08,304.0727273,76.9,89.89795918,0.529580952,1,TRAIN_209,T_31,2022-07-22 1:23
10.06,,36.0,77.3,70.4,156.8,18.53846154,0.1,36.2,0.06,37.48979592,35.60645161,174.0,17.80645161,457.75,-28.36363636,12.0,0.21,183.1,169.9677419,16.0,419.0,70.8,3.0,79.9,411.0,23.0,14070.0,373.0,73.7,8.4,184.7612903,15.0,27.41451613,410.5306122,2533.0,0.2,26.7,19.9,0.08,310.8909091,76.9,89.95918367,0.5323476189999999,1,TRAIN_210,T_31,2022-07-22 1:32
10.09,10930.0,36.0,78.1,66.5,156.0,18.1,0.2,36.7,0.08,37.18367347,35.7,176.0,17.96666667,455.3055556,-21.27272727,12.0,0.18,174.8,171.0,14.0,354.0,69.0,2.0,76.9,411.3333333,22.0,,409.0,73.7,8.5,182.3774194,17.0,27.374,410.3673469,2542.0,0.3,26.62666667,12.4,0.09,302.4545455,74.5,90.32653061,0.531060317,1,TRAIN_214,T_31,2022-07-22 8:31
10.09,10944.0,35.0,78.1,66.5,151.6,18.34210526,0.2,35.7,0.06,37.42857143,35.15,169.0,17.86666667,451.85,-21.63636364,12.0,0.18,178.8,163.66666669999998,17.0,332.0,69.0,2.0,76.9,410.6333333,21.0,,409.0,73.7,8.3,177.87419350000002,16.0,27.387,410.6938776,2543.0,0.2,26.6,13.1,0.09,306.5818182,74.5,90.20408163,0.535587302,2,TRAIN_215,T_31,2022-07-22 8:39
10.03,,36.0,77.3,70.4,158.0,18.04901961,0.2,37.2,0.07,37.28571429,35.86666667,175.0,18.63333333,455.2222222,-22.18181818,12.0,0.23,172.3,171.3,11.0,360.0,70.8,2.0,79.9,412.3,21.0,14466.0,400.0,73.7,8.5,178.783871,15.0,27.37533333,410.2040816,2553.0,0.2,26.6,23.7,0.06,303.7272727,76.9,90.30612245,0.531406349,1,TRAIN_216,T_31,2022-07-22 12:44
10.03,,36.0,77.3,70.4,144.0,18.03539823,0.2,36.2,0.03,37.55102041,35.6,173.0,18.2,453.5384615,-22.18181818,11.0,0.28,172.1,170.1,12.0,360.0,70.8,2.0,79.9,412.8333333,27.0,14481.0,409.0,73.7,8.4,182.1967742,13.0,27.35533333,410.5102041,2546.0,0.2,26.6,22.6,0.07,310.0727273,76.9,90.2244898,0.529673016,1,TRAIN_217,T_31,2022-07-22 12:52
10.0,,36.0,77.3,70.4,160.0,18.08411215,0.1,35.7,0.05,37.85714286,34.99032258,168.0,17.83870968,458.0512821,-27.63636364,11.0,0.27,174.5,165.7741935,16.0,359.0,70.8,0.0,79.9,411.4193548,24.0,14678.0,405.0,73.7,8.4,182.416129,15.0,27.38935484,410.5306122,2538.0,0.0,26.6,15.0,0.09,311.23636360000006,76.9,90.02040816,0.526126984,1,TRAIN_225,T_31,2022-07-23 2:10
10.0,,36.0,77.3,70.4,157.2,18.14782609,0.2,35.7,0.07,38.24489796,35.34516129,176.0,17.87096774,458.1282051,-32.36363636,12.0,0.19,180.9,172.38709680000002,17.0,372.0,70.8,0.0,79.9,411.1935484,24.0,14693.0,409.0,73.7,8.5,182.7612903,14.0,27.37580645,409.877551,2537.0,0.3,26.6,16.2,0.08,313.4545455,76.9,90.10204082,0.5274142860000001,1,TRAIN_226,T_31,2022-07-23 2:18
10.06,11585.0,36.0,78.1,66.5,146.6,18.11764706,0.3,35.7,0.05,37.91836735,35.13548387,172.0,18.22580645,460.3636364,-30.90909091,12.0,0.22,166.1,167.38709680000002,14.0,360.0,69.0,1.0,76.9,411.38709680000005,25.0,,413.0,73.7,8.4,177.7387097,17.0,27.35645161,409.877551,2539.0,0.2,26.6,22.0,0.09,306.2,74.5,89.93877551,0.529144262,1,TRAIN_227,T_31,2022-07-22 23:22
10.06,11595.0,36.0,78.1,66.5,155.5,18.25862069,0.1,36.2,0.06,38.0,35.18333333,170.0,18.0,463.6666667,-32.18181818,12.0,0.28,176.1,167.7666667,16.0,344.0,69.0,0.0,76.9,410.9666667,23.0,,409.0,73.7,8.4,180.46129030000003,15.0,27.34933333,410.7346939,2542.0,0.2,26.6,22.1,0.08,304.43636360000005,74.5,90.16326531,0.526231746,1,TRAIN_228,T_31,2022-07-22 23:30
10.03,,36.0,77.3,70.4,160.2,18.15315315,0.2,36.2,0.05,37.57142857,35.68387097,177.0,17.87096774,454.3809524,-32.90909091,12.0,0.24,171.0,171.32258059999998,13.0,498.0,69.8,2.0,79.9,411.7741935,24.0,15095.0,390.0,73.7,8.5,178.67741940000002,12.0,27.34870968,410.14285710000007,2534.0,0.3,26.6,11.8,0.08,313.1636364,75.9,89.95918367,0.537060317,2,TRAIN_231,T_31,2022-07-23 10:40
10.09,11767.0,36.0,78.1,66.5,154.2,18.08256881,0.1,36.2,0.06,37.69387755,35.40967742,172.0,17.83870968,455.1707317,-31.27272727,12.0,0.22,174.1,170.2903226,17.0,409.0,69.0,2.0,76.9,411.3548387,24.0,,409.0,73.7,8.4,181.6466667,12.0,27.35064516,410.7346939,2542.0,0.1,26.62903226,14.8,0.08,312.5454545,74.5,89.73469388,0.530857143,1,TRAIN_232,T_31,2022-07-23 10:49
10.09,11813.0,36.0,78.1,66.5,150.5,18.07207207,0.2,36.7,0.05,37.10204082,35.87096774,177.0,17.19354839,447.0277778,-34.54545455,12.0,0.25,177.4,173.0645161,19.0,331.0,69.0,1.0,76.9,411.2903226,22.0,,409.0,73.7,8.5,180.4354839,14.0,27.358387100000005,409.755102,2533.0,0.2,26.69032258,20.0,0.08,308.6727273,74.5,89.87755102,0.533568254,1,TRAIN_233,T_31,2022-07-23 11:01
10.03,,36.0,77.3,70.4,158.4,18.56410256,0.2,36.7,0.06,36.87755102,35.08709677,171.0,17.22580645,446.4594595,-33.27272727,12.0,0.2,175.0,167.67741940000002,9.0,354.0,69.8,2.0,79.9,411.516129,24.0,15158.0,400.0,73.7,8.4,182.2612903,13.0,27.34774194,410.0816327,2548.0,0.3,26.61935484,19.0,0.08,303.8181818,75.9,90.10204082,0.533898413,1,TRAIN_234,T_31,2022-07-23 11:09
